window_start_utc,window_end_utc,open_price_usd,close_price_usd,pct_change,outcome,rounds_used
2026-05-30T01:35:00+00:00,2026-05-30T01:39:59.999000+00:00,73627.00,73642.00,+0.0204,UP,1
2026-05-30T01:40:00+00:00,2026-05-30T01:44:59.999000+00:00,73642.00,73598.75,-0.0587,DOWN,1
2026-05-30T01:45:00+00:00,2026-05-30T01:49:59.999000+00:00,73598.76,73631.97,+0.0451,UP,1
2026-05-30T01:50:00+00:00,2026-05-30T01:54:59.999000+00:00,73631.97,73635.86,+0.0053,UP,1
2026-05-30T01:55:00+00:00,2026-05-30T01:59:59.999000+00:00,73635.85,73657.90,+0.0299,UP,1
2026-05-30T02:00:00+00:00,2026-05-30T02:04:59.999000+00:00,73657.90,73698.52,+0.0551,UP,1
2026-05-30T02:05:00+00:00,2026-05-30T02:09:59.999000+00:00,73698.53,73685.43,-0.0178,DOWN,1
2026-05-30T02:10:00+00:00,2026-05-30T02:14:59.999000+00:00,73685.42,73673.42,-0.0163,DOWN,1
2026-05-30T02:15:00+00:00,2026-05-30T02:19:59.999000+00:00,73673.43,73671.10,-0.0032,DOWN,1
2026-05-30T02:20:00+00:00,2026-05-30T02:24:59.999000+00:00,73671.09,73613.86,-0.0777,DOWN,1
2026-05-30T02:25:00+00:00,2026-05-30T02:29:59.999000+00:00,73613.87,73623.43,+0.0130,UP,1
2026-05-30T02:30:00+00:00,2026-05-30T02:34:59.999000+00:00,73623.42,73707.92,+0.1148,UP,1
2026-05-30T02:35:00+00:00,2026-05-30T02:39:59.999000+00:00,73707.91,73703.91,-0.0054,DOWN,1
2026-05-30T02:40:00+00:00,2026-05-30T02:44:59.999000+00:00,73703.92,73708.18,+0.0058,UP,1
2026-05-30T02:45:00+00:00,2026-05-30T02:49:59.999000+00:00,73708.18,73699.83,-0.0113,DOWN,1
2026-05-30T02:50:00+00:00,2026-05-30T02:54:59.999000+00:00,73699.84,73773.98,+0.1006,UP,1
2026-05-30T02:55:00+00:00,2026-05-30T02:59:59.999000+00:00,73773.98,73786.69,+0.0172,UP,1
2026-05-30T03:00:00+00:00,2026-05-30T03:04:59.999000+00:00,73786.70,73796.43,+0.0132,UP,1
2026-05-30T03:05:00+00:00,2026-05-30T03:09:59.999000+00:00,73796.43,73791.00,-0.0074,DOWN,1
2026-05-30T03:10:00+00:00,2026-05-30T03:14:59.999000+00:00,73791.00,73765.82,-0.0341,DOWN,1
2026-05-30T03:15:00+00:00,2026-05-30T03:19:59.999000+00:00,73765.82,73731.98,-0.0459,DOWN,1
2026-05-30T03:20:00+00:00,2026-05-30T03:24:59.999000+00:00,73731.99,73700.34,-0.0429,DOWN,1
2026-05-30T03:25:00+00:00,2026-05-30T03:29:59.999000+00:00,73700.33,73664.19,-0.0490,DOWN,1
2026-05-30T03:30:00+00:00,2026-05-30T03:34:59.999000+00:00,73664.18,73617.98,-0.0627,DOWN,1
2026-05-30T03:35:00+00:00,2026-05-30T03:39:59.999000+00:00,73617.99,73602.89,-0.0205,DOWN,1
2026-05-30T03:40:00+00:00,2026-05-30T03:44:59.999000+00:00,73602.89,73538.01,-0.0881,DOWN,1
2026-05-30T03:45:00+00:00,2026-05-30T03:49:59.999000+00:00,73538.00,73583.23,+0.0615,UP,1
2026-05-30T03:50:00+00:00,2026-05-30T03:54:59.999000+00:00,73583.24,73554.01,-0.0397,DOWN,1
2026-05-30T03:55:00+00:00,2026-05-30T03:59:59.999000+00:00,73554.01,73524.01,-0.0408,DOWN,1
2026-05-30T04:00:00+00:00,2026-05-30T04:04:59.999000+00:00,73524.01,73510.00,-0.0191,DOWN,1
2026-05-30T04:05:00+00:00,2026-05-30T04:09:59.999000+00:00,73510.01,73356.35,-0.2090,DOWN,1
2026-05-30T04:10:00+00:00,2026-05-30T04:14:59.999000+00:00,73356.36,73489.99,+0.1822,UP,1
2026-05-30T04:15:00+00:00,2026-05-30T04:19:59.999000+00:00,73490.00,73415.89,-0.1008,DOWN,1
2026-05-30T04:20:00+00:00,2026-05-30T04:24:59.999000+00:00,73415.90,73416.30,+0.0005,UP,1
2026-05-30T04:25:00+00:00,2026-05-30T04:29:59.999000+00:00,73416.30,73347.29,-0.0940,DOWN,1
2026-05-30T04:30:00+00:00,2026-05-30T04:34:59.999000+00:00,73347.30,73233.28,-0.1555,DOWN,1
2026-05-30T04:35:00+00:00,2026-05-30T04:39:59.999000+00:00,73233.28,73275.04,+0.0570,UP,1
2026-05-30T04:40:00+00:00,2026-05-30T04:44:59.999000+00:00,73275.03,73310.00,+0.0477,UP,1
2026-05-30T04:45:00+00:00,2026-05-30T04:49:59.999000+00:00,73310.00,73366.06,+0.0765,UP,1
2026-05-30T04:50:00+00:00,2026-05-30T04:54:59.999000+00:00,73366.06,73341.60,-0.0333,DOWN,1
2026-05-30T04:55:00+00:00,2026-05-30T04:59:59.999000+00:00,73341.60,73402.84,+0.0835,UP,1
2026-05-30T05:00:00+00:00,2026-05-30T05:04:59.999000+00:00,73402.85,73417.95,+0.0206,UP,1
2026-05-30T05:05:00+00:00,2026-05-30T05:09:59.999000+00:00,73417.94,73516.62,+0.1344,UP,1
2026-05-30T05:10:00+00:00,2026-05-30T05:14:59.999000+00:00,73516.62,73501.33,-0.0208,DOWN,1
2026-05-30T05:15:00+00:00,2026-05-30T05:19:59.999000+00:00,73501.32,73538.00,+0.0499,UP,1
2026-05-30T05:20:00+00:00,2026-05-30T05:24:59.999000+00:00,73538.01,73528.05,-0.0135,DOWN,1
2026-05-30T05:25:00+00:00,2026-05-30T05:29:59.999000+00:00,73528.05,73520.01,-0.0109,DOWN,1
2026-05-30T05:30:00+00:00,2026-05-30T05:34:59.999000+00:00,73520.00,73542.12,+0.0301,UP,1
2026-05-30T05:35:00+00:00,2026-05-30T05:39:59.999000+00:00,73542.11,73568.99,+0.0366,UP,1
2026-05-30T05:40:00+00:00,2026-05-30T05:44:59.999000+00:00,73568.98,73579.25,+0.0140,UP,1
2026-05-30T05:45:00+00:00,2026-05-30T05:49:59.999000+00:00,73579.26,73616.22,+0.0502,UP,1
2026-05-30T05:50:00+00:00,2026-05-30T05:54:59.999000+00:00,73616.23,73608.00,-0.0112,DOWN,1
2026-05-30T05:55:00+00:00,2026-05-30T05:59:59.999000+00:00,73608.00,73604.99,-0.0041,DOWN,1
2026-05-30T06:00:00+00:00,2026-05-30T06:04:59.999000+00:00,73604.99,73596.21,-0.0119,DOWN,1
2026-05-30T06:05:00+00:00,2026-05-30T06:09:59.999000+00:00,73596.22,73538.45,-0.0785,DOWN,1
2026-05-30T06:10:00+00:00,2026-05-30T06:14:59.999000+00:00,73538.44,73536.51,-0.0026,DOWN,1
2026-05-30T06:15:00+00:00,2026-05-30T06:19:59.999000+00:00,73536.50,73558.69,+0.0302,UP,1
2026-05-30T06:20:00+00:00,2026-05-30T06:24:59.999000+00:00,73558.69,73613.83,+0.0750,UP,1
2026-05-30T06:25:00+00:00,2026-05-30T06:29:59.999000+00:00,73613.82,73607.81,-0.0082,DOWN,1
2026-05-30T06:30:00+00:00,2026-05-30T06:34:59.999000+00:00,73607.82,73677.49,+0.0947,UP,1
2026-05-30T06:35:00+00:00,2026-05-30T06:39:59.999000+00:00,73677.49,73669.11,-0.0114,DOWN,1
2026-05-30T06:40:00+00:00,2026-05-30T06:44:59.999000+00:00,73669.12,73660.07,-0.0123,DOWN,1
2026-05-30T06:45:00+00:00,2026-05-30T06:49:59.999000+00:00,73660.07,73613.29,-0.0635,DOWN,1
2026-05-30T06:50:00+00:00,2026-05-30T06:54:59.999000+00:00,73613.29,73619.64,+0.0086,UP,1
2026-05-30T06:55:00+00:00,2026-05-30T06:59:59.999000+00:00,73619.64,73584.99,-0.0471,DOWN,1
2026-05-30T07:00:00+00:00,2026-05-30T07:04:59.999000+00:00,73584.99,73536.18,-0.0663,DOWN,1
2026-05-30T07:05:00+00:00,2026-05-30T07:09:59.999000+00:00,73536.17,73537.34,+0.0016,UP,1
2026-05-30T07:10:00+00:00,2026-05-30T07:14:59.999000+00:00,73537.33,73533.68,-0.0050,DOWN,1
2026-05-30T07:15:00+00:00,2026-05-30T07:19:59.999000+00:00,73533.68,73537.02,+0.0045,UP,1
2026-05-30T07:20:00+00:00,2026-05-30T07:24:59.999000+00:00,73537.03,73549.71,+0.0172,UP,1
2026-05-30T07:25:00+00:00,2026-05-30T07:29:59.999000+00:00,73549.71,73563.19,+0.0183,UP,1
2026-05-30T07:30:00+00:00,2026-05-30T07:34:59.999000+00:00,73563.20,73572.14,+0.0122,UP,1
2026-05-30T07:35:00+00:00,2026-05-30T07:39:59.999000+00:00,73572.14,73496.00,-0.1035,DOWN,1
2026-05-30T07:40:00+00:00,2026-05-30T07:44:59.999000+00:00,73495.99,73495.91,-0.0001,DOWN,1
2026-05-30T07:45:00+00:00,2026-05-30T07:49:59.999000+00:00,73495.90,73542.00,+0.0627,UP,1
2026-05-30T07:50:00+00:00,2026-05-30T07:54:59.999000+00:00,73542.00,73541.99,-0.0000,DOWN,1
2026-05-30T07:55:00+00:00,2026-05-30T07:59:59.999000+00:00,73541.99,73548.60,+0.0090,UP,1
2026-05-30T08:00:00+00:00,2026-05-30T08:04:59.999000+00:00,73548.60,73549.99,+0.0019,UP,1
2026-05-30T08:05:00+00:00,2026-05-30T08:09:59.999000+00:00,73550.00,73562.17,+0.0165,UP,1
2026-05-30T08:10:00+00:00,2026-05-30T08:14:59.999000+00:00,73562.17,73567.59,+0.0074,UP,1
2026-05-30T08:15:00+00:00,2026-05-30T08:19:59.999000+00:00,73567.58,73514.00,-0.0728,DOWN,1
2026-05-30T08:20:00+00:00,2026-05-30T08:24:59.999000+00:00,73514.00,73544.00,+0.0408,UP,1
2026-05-30T08:25:00+00:00,2026-05-30T08:29:59.999000+00:00,73544.00,73548.34,+0.0059,UP,1
2026-05-30T08:30:00+00:00,2026-05-30T08:34:59.999000+00:00,73548.34,73546.77,-0.0021,DOWN,1
2026-05-30T08:35:00+00:00,2026-05-30T08:39:59.999000+00:00,73546.76,73522.79,-0.0326,DOWN,1
2026-05-30T08:40:00+00:00,2026-05-30T08:44:59.999000+00:00,73522.79,73520.91,-0.0026,DOWN,1
2026-05-30T08:45:00+00:00,2026-05-30T08:49:59.999000+00:00,73520.92,73520.00,-0.0013,DOWN,1
2026-05-30T08:50:00+00:00,2026-05-30T08:54:59.999000+00:00,73520.00,73510.00,-0.0136,DOWN,1
2026-05-30T08:55:00+00:00,2026-05-30T08:59:59.999000+00:00,73510.00,73530.07,+0.0273,UP,1
2026-05-30T09:00:00+00:00,2026-05-30T09:04:59.999000+00:00,73530.07,73534.00,+0.0053,UP,1
2026-05-30T09:05:00+00:00,2026-05-30T09:09:59.999000+00:00,73534.00,73548.72,+0.0200,UP,1
2026-05-30T09:10:00+00:00,2026-05-30T09:14:59.999000+00:00,73548.71,73546.38,-0.0032,DOWN,1
2026-05-30T09:15:00+00:00,2026-05-30T09:19:59.999000+00:00,73546.39,73536.64,-0.0133,DOWN,1
2026-05-30T09:20:00+00:00,2026-05-30T09:24:59.999000+00:00,73536.64,73542.19,+0.0075,UP,1
2026-05-30T09:25:00+00:00,2026-05-30T09:29:59.999000+00:00,73542.19,73566.51,+0.0331,UP,1
2026-05-30T09:30:00+00:00,2026-05-30T09:34:59.999000+00:00,73566.50,73558.60,-0.0107,DOWN,1
2026-05-30T09:35:00+00:00,2026-05-30T09:39:59.999000+00:00,73558.60,73562.78,+0.0057,UP,1
2026-05-30T09:40:00+00:00,2026-05-30T09:44:59.999000+00:00,73562.78,73572.00,+0.0125,UP,1
2026-05-30T09:45:00+00:00,2026-05-30T09:49:59.999000+00:00,73572.01,73568.93,-0.0042,DOWN,1
2026-05-30T09:50:00+00:00,2026-05-30T09:54:59.999000+00:00,73568.94,73612.42,+0.0591,UP,1
2026-05-30T09:55:00+00:00,2026-05-30T09:59:59.999000+00:00,73612.43,73615.46,+0.0041,UP,1
2026-05-30T10:00:00+00:00,2026-05-30T10:04:59.999000+00:00,73615.46,73614.96,-0.0007,DOWN,1
2026-05-30T10:05:00+00:00,2026-05-30T10:09:59.999000+00:00,73614.97,73635.90,+0.0284,UP,1
2026-05-30T10:10:00+00:00,2026-05-30T10:14:59.999000+00:00,73635.89,73637.40,+0.0021,UP,1
2026-05-30T10:15:00+00:00,2026-05-30T10:19:59.999000+00:00,73637.40,73656.89,+0.0265,UP,1
2026-05-30T10:20:00+00:00,2026-05-30T10:24:59.999000+00:00,73656.89,73670.05,+0.0179,UP,1
2026-05-30T10:25:00+00:00,2026-05-30T10:29:59.999000+00:00,73670.05,73630.08,-0.0543,DOWN,1
2026-05-30T10:30:00+00:00,2026-05-30T10:34:59.999000+00:00,73630.07,73626.61,-0.0047,DOWN,1
2026-05-30T10:35:00+00:00,2026-05-30T10:39:59.999000+00:00,73626.60,73614.84,-0.0160,DOWN,1
2026-05-30T10:40:00+00:00,2026-05-30T10:44:59.999000+00:00,73614.83,73641.16,+0.0358,UP,1
2026-05-30T10:45:00+00:00,2026-05-30T10:49:59.999000+00:00,73641.16,73647.84,+0.0091,UP,1
2026-05-30T10:50:00+00:00,2026-05-30T10:54:59.999000+00:00,73647.85,73658.17,+0.0140,UP,1
2026-05-30T10:55:00+00:00,2026-05-30T10:59:59.999000+00:00,73658.17,73655.85,-0.0031,DOWN,1
2026-05-30T11:00:00+00:00,2026-05-30T11:04:59.999000+00:00,73655.85,73644.87,-0.0149,DOWN,1
2026-05-30T11:05:00+00:00,2026-05-30T11:09:59.999000+00:00,73644.87,73621.97,-0.0311,DOWN,1
2026-05-30T11:10:00+00:00,2026-05-30T11:14:59.999000+00:00,73621.98,73614.56,-0.0101,DOWN,1
2026-05-30T11:15:00+00:00,2026-05-30T11:19:59.999000+00:00,73614.56,73588.00,-0.0361,DOWN,1
2026-05-30T11:20:00+00:00,2026-05-30T11:24:59.999000+00:00,73588.00,73596.63,+0.0117,UP,1
2026-05-30T11:25:00+00:00,2026-05-30T11:29:59.999000+00:00,73596.64,73583.00,-0.0185,DOWN,1
2026-05-30T11:30:00+00:00,2026-05-30T11:34:59.999000+00:00,73583.00,73590.80,+0.0106,UP,1
2026-05-30T11:35:00+00:00,2026-05-30T11:39:59.999000+00:00,73590.79,73616.00,+0.0343,UP,1
2026-05-30T11:40:00+00:00,2026-05-30T11:44:59.999000+00:00,73616.01,73629.69,+0.0186,UP,1
2026-05-30T11:45:00+00:00,2026-05-30T11:49:59.999000+00:00,73629.68,73610.34,-0.0263,DOWN,1
2026-05-30T11:50:00+00:00,2026-05-30T11:54:59.999000+00:00,73610.34,73615.00,+0.0063,UP,1
2026-05-30T11:55:00+00:00,2026-05-30T11:59:59.999000+00:00,73615.00,73602.02,-0.0176,DOWN,1
2026-05-30T12:00:00+00:00,2026-05-30T12:04:59.999000+00:00,73602.01,73600.01,-0.0027,DOWN,1
2026-05-30T12:05:00+00:00,2026-05-30T12:09:59.999000+00:00,73600.01,73600.02,+0.0000,UP,1
2026-05-30T12:10:00+00:00,2026-05-30T12:14:59.999000+00:00,73600.02,73605.59,+0.0076,UP,1
2026-05-30T12:15:00+00:00,2026-05-30T12:19:59.999000+00:00,73605.59,73638.68,+0.0450,UP,1
2026-05-30T12:20:00+00:00,2026-05-30T12:24:59.999000+00:00,73638.68,73644.17,+0.0075,UP,1
2026-05-30T12:25:00+00:00,2026-05-30T12:29:59.999000+00:00,73644.18,73651.27,+0.0096,UP,1
2026-05-30T12:30:00+00:00,2026-05-30T12:34:59.999000+00:00,73651.26,73685.40,+0.0464,UP,1
2026-05-30T12:35:00+00:00,2026-05-30T12:39:59.999000+00:00,73685.40,73671.02,-0.0195,DOWN,1
2026-05-30T12:40:00+00:00,2026-05-30T12:44:59.999000+00:00,73671.03,73689.31,+0.0248,UP,1
2026-05-30T12:45:00+00:00,2026-05-30T12:49:59.999000+00:00,73689.31,73677.60,-0.0159,DOWN,1
2026-05-30T12:50:00+00:00,2026-05-30T12:54:59.999000+00:00,73677.61,73655.05,-0.0306,DOWN,1
2026-05-30T12:55:00+00:00,2026-05-30T12:59:59.999000+00:00,73655.05,73698.18,+0.0586,UP,1
2026-05-30T13:00:00+00:00,2026-05-30T13:04:59.999000+00:00,73698.17,73721.69,+0.0319,UP,1
2026-05-30T13:05:00+00:00,2026-05-30T13:09:59.999000+00:00,73721.69,73765.82,+0.0599,UP,1
2026-05-30T13:10:00+00:00,2026-05-30T13:14:59.999000+00:00,73765.81,73746.40,-0.0263,DOWN,1
2026-05-30T13:15:00+00:00,2026-05-30T13:19:59.999000+00:00,73746.40,73763.99,+0.0239,UP,1
2026-05-30T13:20:00+00:00,2026-05-30T13:24:59.999000+00:00,73764.00,73789.80,+0.0350,UP,1
2026-05-30T13:25:00+00:00,2026-05-30T13:29:59.999000+00:00,73789.81,73773.44,-0.0222,DOWN,1
2026-05-30T13:30:00+00:00,2026-05-30T13:34:59.999000+00:00,73773.44,73695.16,-0.1061,DOWN,1
2026-05-30T13:35:00+00:00,2026-05-30T13:39:59.999000+00:00,73695.16,73686.61,-0.0116,DOWN,1
2026-05-30T13:40:00+00:00,2026-05-30T13:44:59.999000+00:00,73686.61,73748.00,+0.0833,UP,1
2026-05-30T13:45:00+00:00,2026-05-30T13:49:59.999000+00:00,73747.99,73740.80,-0.0097,DOWN,1
2026-05-30T13:50:00+00:00,2026-05-30T13:54:59.999000+00:00,73740.80,73819.37,+0.1065,UP,1
2026-05-30T13:55:00+00:00,2026-05-30T13:59:59.999000+00:00,73819.37,73829.31,+0.0135,UP,1
2026-05-30T14:00:00+00:00,2026-05-30T14:04:59.999000+00:00,73829.31,73905.99,+0.1039,UP,1
2026-05-30T14:05:00+00:00,2026-05-30T14:09:59.999000+00:00,73906.00,73946.67,+0.0550,UP,1
2026-05-30T14:10:00+00:00,2026-05-30T14:14:59.999000+00:00,73946.67,73940.01,-0.0090,DOWN,1
2026-05-30T14:15:00+00:00,2026-05-30T14:19:59.999000+00:00,73940.00,74002.00,+0.0839,UP,1
2026-05-30T14:20:00+00:00,2026-05-30T14:24:59.999000+00:00,74002.01,73967.53,-0.0466,DOWN,1
2026-05-30T14:25:00+00:00,2026-05-30T14:29:59.999000+00:00,73967.54,74048.27,+0.1091,UP,1
2026-05-30T14:30:00+00:00,2026-05-30T14:34:59.999000+00:00,74048.28,74049.06,+0.0011,UP,1
2026-05-30T14:35:00+00:00,2026-05-30T14:39:59.999000+00:00,74049.05,74034.83,-0.0192,DOWN,1
2026-05-30T14:40:00+00:00,2026-05-30T14:44:59.999000+00:00,74034.83,74000.01,-0.0470,DOWN,1
2026-05-30T14:45:00+00:00,2026-05-30T14:49:59.999000+00:00,74000.00,73988.00,-0.0162,DOWN,1
2026-05-30T14:50:00+00:00,2026-05-30T14:54:59.999000+00:00,73988.01,73929.09,-0.0796,DOWN,1
2026-05-30T14:55:00+00:00,2026-05-30T14:59:59.999000+00:00,73929.10,73929.11,+0.0000,UP,1
2026-05-30T15:00:00+00:00,2026-05-30T15:04:59.999000+00:00,73929.11,73895.85,-0.0450,DOWN,1
2026-05-30T15:05:00+00:00,2026-05-30T15:09:59.999000+00:00,73895.84,73899.61,+0.0051,UP,1
2026-05-30T15:10:00+00:00,2026-05-30T15:14:59.999000+00:00,73899.60,74030.01,+0.1765,UP,1
2026-05-30T15:15:00+00:00,2026-05-30T15:19:59.999000+00:00,74030.01,73940.87,-0.1204,DOWN,1
2026-05-30T15:20:00+00:00,2026-05-30T15:24:59.999000+00:00,73940.87,73887.04,-0.0728,DOWN,1
2026-05-30T15:25:00+00:00,2026-05-30T15:29:59.999000+00:00,73887.05,73940.01,+0.0717,UP,1
2026-05-30T15:30:00+00:00,2026-05-30T15:34:59.999000+00:00,73940.00,73916.92,-0.0312,DOWN,1
2026-05-30T15:35:00+00:00,2026-05-30T15:39:59.999000+00:00,73916.92,73868.98,-0.0649,DOWN,1
2026-05-30T15:40:00+00:00,2026-05-30T15:44:59.999000+00:00,73868.99,73875.00,+0.0081,UP,1
2026-05-30T15:45:00+00:00,2026-05-30T15:49:59.999000+00:00,73875.01,73910.90,+0.0486,UP,1
2026-05-30T15:50:00+00:00,2026-05-30T15:54:59.999000+00:00,73910.89,73959.17,+0.0653,UP,1
2026-05-30T15:55:00+00:00,2026-05-30T15:59:59.999000+00:00,73959.17,73930.14,-0.0393,DOWN,1
2026-05-30T16:00:00+00:00,2026-05-30T16:04:59.999000+00:00,73930.13,73901.58,-0.0386,DOWN,1
2026-05-30T16:05:00+00:00,2026-05-30T16:09:59.999000+00:00,73901.59,73925.33,+0.0321,UP,1
2026-05-30T16:10:00+00:00,2026-05-30T16:14:59.999000+00:00,73925.34,73968.03,+0.0577,UP,1
2026-05-30T16:15:00+00:00,2026-05-30T16:19:59.999000+00:00,73968.03,73922.48,-0.0616,DOWN,1
2026-05-30T16:20:00+00:00,2026-05-30T16:24:59.999000+00:00,73922.49,73918.15,-0.0059,DOWN,1
2026-05-30T16:25:00+00:00,2026-05-30T16:29:59.999000+00:00,73918.15,73909.99,-0.0110,DOWN,1
2026-05-30T16:30:00+00:00,2026-05-30T16:34:59.999000+00:00,73909.99,73950.39,+0.0547,UP,1
2026-05-30T16:35:00+00:00,2026-05-30T16:39:59.999000+00:00,73950.40,73972.00,+0.0292,UP,1
2026-05-30T16:40:00+00:00,2026-05-30T16:44:59.999000+00:00,73972.00,73957.53,-0.0196,DOWN,1
2026-05-30T16:45:00+00:00,2026-05-30T16:49:59.999000+00:00,73957.54,73927.59,-0.0405,DOWN,1
2026-05-30T16:50:00+00:00,2026-05-30T16:54:59.999000+00:00,73927.58,73931.04,+0.0047,UP,1
2026-05-30T16:55:00+00:00,2026-05-30T16:59:59.999000+00:00,73931.04,73934.99,+0.0053,UP,1
2026-05-30T17:00:00+00:00,2026-05-30T17:04:59.999000+00:00,73935.00,73943.44,+0.0114,UP,1
2026-05-30T17:05:00+00:00,2026-05-30T17:09:59.999000+00:00,73943.44,73887.00,-0.0763,DOWN,1
2026-05-30T17:10:00+00:00,2026-05-30T17:14:59.999000+00:00,73887.00,73907.51,+0.0278,UP,1
2026-05-30T17:15:00+00:00,2026-05-30T17:19:59.999000+00:00,73907.52,73911.06,+0.0048,UP,1
2026-05-30T17:20:00+00:00,2026-05-30T17:24:59.999000+00:00,73911.07,74012.98,+0.1379,UP,1
2026-05-30T17:25:00+00:00,2026-05-30T17:29:59.999000+00:00,74012.98,73934.86,-0.1055,DOWN,1
2026-05-30T17:30:00+00:00,2026-05-30T17:34:59.999000+00:00,73934.86,73860.00,-0.1013,DOWN,1
2026-05-30T17:35:00+00:00,2026-05-30T17:39:59.999000+00:00,73860.01,73925.34,+0.0885,UP,1
2026-05-30T17:40:00+00:00,2026-05-30T17:44:59.999000+00:00,73925.33,73955.94,+0.0414,UP,1
2026-05-30T17:45:00+00:00,2026-05-30T17:49:59.999000+00:00,73955.94,74011.39,+0.0750,UP,1
2026-05-30T17:50:00+00:00,2026-05-30T17:54:59.999000+00:00,74011.39,74015.99,+0.0062,UP,1
2026-05-30T17:55:00+00:00,2026-05-30T17:59:59.999000+00:00,74015.99,74020.07,+0.0055,UP,1
2026-05-30T18:00:00+00:00,2026-05-30T18:04:59.999000+00:00,74020.06,74027.23,+0.0097,UP,1
2026-05-30T18:05:00+00:00,2026-05-30T18:09:59.999000+00:00,74027.23,74018.33,-0.0120,DOWN,1
2026-05-30T18:10:00+00:00,2026-05-30T18:14:59.999000+00:00,74018.34,74018.26,-0.0001,DOWN,1
2026-05-30T18:15:00+00:00,2026-05-30T18:19:59.999000+00:00,74018.26,74059.98,+0.0564,UP,1
2026-05-30T18:20:00+00:00,2026-05-30T18:24:59.999000+00:00,74059.99,74038.04,-0.0296,DOWN,1
2026-05-30T18:25:00+00:00,2026-05-30T18:29:59.999000+00:00,74038.04,73969.36,-0.0928,DOWN,1
2026-05-30T18:30:00+00:00,2026-05-30T18:34:59.999000+00:00,73969.37,74035.98,+0.0901,UP,1
2026-05-30T18:35:00+00:00,2026-05-30T18:39:59.999000+00:00,74035.98,74053.33,+0.0234,UP,1
2026-05-30T18:40:00+00:00,2026-05-30T18:44:59.999000+00:00,74053.33,74095.74,+0.0573,UP,1
2026-05-30T18:45:00+00:00,2026-05-30T18:49:59.999000+00:00,74095.73,74047.62,-0.0649,DOWN,1
2026-05-30T18:50:00+00:00,2026-05-30T18:54:59.999000+00:00,74047.63,74020.00,-0.0373,DOWN,1
2026-05-30T18:55:00+00:00,2026-05-30T18:59:59.999000+00:00,74019.99,74043.38,+0.0316,UP,1
2026-05-30T19:00:00+00:00,2026-05-30T19:04:59.999000+00:00,74043.39,74043.80,+0.0006,UP,1
2026-05-30T19:05:00+00:00,2026-05-30T19:09:59.999000+00:00,74043.81,74010.46,-0.0450,DOWN,1
2026-05-30T19:10:00+00:00,2026-05-30T19:14:59.999000+00:00,74010.47,74040.71,+0.0409,UP,1
2026-05-30T19:15:00+00:00,2026-05-30T19:19:59.999000+00:00,74040.71,74050.95,+0.0138,UP,1
2026-05-30T19:20:00+00:00,2026-05-30T19:24:59.999000+00:00,74050.94,74011.16,-0.0537,DOWN,1
2026-05-30T19:25:00+00:00,2026-05-30T19:29:59.999000+00:00,74011.15,73993.76,-0.0235,DOWN,1
2026-05-30T19:30:00+00:00,2026-05-30T19:34:59.999000+00:00,73993.76,73992.34,-0.0019,DOWN,1
2026-05-30T19:35:00+00:00,2026-05-30T19:39:59.999000+00:00,73992.35,74040.02,+0.0644,UP,1
2026-05-30T19:40:00+00:00,2026-05-30T19:44:59.999000+00:00,74040.02,74017.96,-0.0298,DOWN,1
2026-05-30T19:45:00+00:00,2026-05-30T19:49:59.999000+00:00,74017.97,74062.09,+0.0596,UP,1
2026-05-30T19:50:00+00:00,2026-05-30T19:54:59.999000+00:00,74062.10,74031.44,-0.0414,DOWN,1
2026-05-30T19:55:00+00:00,2026-05-30T19:59:59.999000+00:00,74031.45,74016.65,-0.0200,DOWN,1
2026-05-30T20:00:00+00:00,2026-05-30T20:04:59.999000+00:00,74016.64,73938.01,-0.1062,DOWN,1
2026-05-30T20:05:00+00:00,2026-05-30T20:09:59.999000+00:00,73938.00,73985.99,+0.0649,UP,1
2026-05-30T20:10:00+00:00,2026-05-30T20:14:59.999000+00:00,73985.99,73961.24,-0.0335,DOWN,1
2026-05-30T20:15:00+00:00,2026-05-30T20:19:59.999000+00:00,73961.25,73965.64,+0.0059,UP,1
2026-05-30T20:20:00+00:00,2026-05-30T20:24:59.999000+00:00,73965.65,73966.29,+0.0009,UP,1
2026-05-30T20:25:00+00:00,2026-05-30T20:29:59.999000+00:00,73966.29,73966.29,+0.0000,UP,1
2026-05-30T20:30:00+00:00,2026-05-30T20:34:59.999000+00:00,73966.29,73950.00,-0.0220,DOWN,1
2026-05-30T20:35:00+00:00,2026-05-30T20:39:59.999000+00:00,73950.00,73941.74,-0.0112,DOWN,1
2026-05-30T20:40:00+00:00,2026-05-30T20:44:59.999000+00:00,73941.74,73932.90,-0.0120,DOWN,1
2026-05-30T20:45:00+00:00,2026-05-30T20:49:59.999000+00:00,73932.89,73935.09,+0.0030,UP,1
2026-05-30T20:50:00+00:00,2026-05-30T20:54:59.999000+00:00,73935.09,73966.69,+0.0427,UP,1
2026-05-30T20:55:00+00:00,2026-05-30T20:59:59.999000+00:00,73966.69,73979.84,+0.0178,UP,1
2026-05-30T21:00:00+00:00,2026-05-30T21:04:59.999000+00:00,73979.85,73977.77,-0.0028,DOWN,1
2026-05-30T21:05:00+00:00,2026-05-30T21:09:59.999000+00:00,73977.77,73977.77,+0.0000,UP,1
2026-05-30T21:10:00+00:00,2026-05-30T21:14:59.999000+00:00,73977.76,73988.20,+0.0141,UP,1
